ride_name,type,design,scale,park_name,ride_status,ride_url,park_url,opened,closed,opened2,closed2,yro_best,yrc_best
big_bend,steel,sit_down,thrill,six_flags_over_texas,defunct,https://rcdb.com/1119.htm,https://rcdb.com/4531.htm,19710000,19791125,19711111,19791125,1971,1979
cucaracha,steel,sit_down,thrill,six_flags_over_texas,defunct,https://rcdb.com/1120.htm,https://rcdb.com/4531.htm,19610804,19640000,19610804,19641111,1961,1964
comet,wood,sit_down,extreme,hersheypark,operating,https://rcdb.com/106.htm,https://rcdb.com/4545.htm,19460530,NA,19460530,NA,1946,NA
trailblazer,steel,sit_down,thrill,hersheypark,operating,https://rcdb.com/107.htm,https://rcdb.com/4545.htm,19740518,NA,19740518,NA,1974,NA
sooperdooperlooper,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/108.htm,https://rcdb.com/4545.htm,19770508,NA,19770508,NA,1977,NA
jolly_rancher_remix,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/109.htm,https://rcdb.com/4545.htm,19910511,NA,19910511,NA,1991,NA
great_bear,steel,inverted,extreme,hersheypark,operating,https://rcdb.com/468.htm,https://rcdb.com/4545.htm,19980523,NA,19980523,NA,1998,NA
wild_mouse,steel,sit_down,thrill,hersheypark,operating,https://rcdb.com/539.htm,https://rcdb.com/4545.htm,19990508,NA,19990508,NA,1999,NA
lightning_racer,wood,sit_down,extreme,hersheypark,operating,https://rcdb.com/597.htm,https://rcdb.com/4545.htm,20000513,NA,20000513,NA,2000,NA
fahrenheit,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/4049.htm,https://rcdb.com/4545.htm,20080524,NA,20080524,NA,2008,NA
skyrush,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/10089.htm,https://rcdb.com/4545.htm,20120526,NA,20120526,NA,2012,NA
cocoa_cruiser,steel,sit_down,family,hersheypark,operating,https://rcdb.com/11833.htm,https://rcdb.com/4545.htm,20140510,NA,20140510,NA,2014,NA
laff_trakk,steel,sit_down,thrill,hersheypark,operating,https://rcdb.com/12270.htm,https://rcdb.com/4545.htm,20150523,NA,20150523,NA,2015,NA
candymonium,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/16682.htm,https://rcdb.com/4545.htm,20200703,NA,20200703,NA,2020,NA
wildcats_revenge,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/20462.htm,https://rcdb.com/4545.htm,20230602,NA,20230602,NA,2023,NA
storm_runner,steel,sit_down,extreme,hersheypark,operating,https://rcdb.com/2498.htm,https://rcdb.com/4545.htm,20040508,NA,20040508,NA,2004,NA
minicomet,steel,sit_down,kiddie,hersheypark,defunct,https://rcdb.com/2881.htm,https://rcdb.com/4545.htm,19740518,19781001,19740518,19781001,1974,1978
wildcat,wood,sit_down,extreme,hersheypark,defunct,https://rcdb.com/100.htm,https://rcdb.com/4545.htm,19960526,20220731,19960526,20220731,1996,2022
roller_soaker,steel,suspended,thrill,hersheypark,defunct,https://rcdb.com/1497.htm,https://rcdb.com/4545.htm,20020511,20120903,20020511,20120903,2002,2012
wildcat,wood,sit_down,NA,hersheypark,defunct,https://rcdb.com/2029.htm,https://rcdb.com/4545.htm,19230616,19450909,19230616,19450909,1923,1945
toboggan,steel,sit_down,thrill,hersheypark,defunct,https://rcdb.com/2030.htm,https://rcdb.com/4545.htm,19720507,19771002,19720507,19771002,1972,1977
toboggan,steel,sit_down,thrill,hersheypark,defunct,https://rcdb.com/2031.htm,https://rcdb.com/4545.htm,19720507,19771002,19720507,19771002,1972,1977
kid_flash_cosmic_coaster,steel,sit_down,family,six_flags_over_georgia,under_constr,https://rcdb.com/20602.htm,https://rcdb.com/4535.htm,20230000,NA,20231111,NA,2023,NA
unknown,steel,sit_down,extreme,six_flags_over_georgia,under_constr,https://rcdb.com/21112.htm,https://rcdb.com/4535.htm,20240000,NA,20241111,NA,2024,NA
riddler_mindbender,steel,sit_down,extreme,six_flags_over_georgia,operating,https://rcdb.com/37.htm,https://rcdb.com/4535.htm,19780331,NA,19780331,NA,1978,NA
superman_ultimate_flight,steel,flying,extreme,six_flags_over_georgia,operating,https://rcdb.com/1568.htm,https://rcdb.com/4535.htm,20020406,NA,20020406,NA,2002,NA
joker_funhouse_coaster,steel,sit_down,family,six_flags_over_georgia,operating,https://rcdb.com/2655.htm,https://rcdb.com/4535.htm,20040800,NA,20040811,NA,2004,NA
goliath,steel,sit_down,extreme,six_flags_over_georgia,operating,https://rcdb.com/3290.htm,https://rcdb.com/4535.htm,20060401,NA,20060401,NA,2006,NA
dare_devil_dive,steel,sit_down,extreme,six_flags_over_georgia,operating,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,20110528,NA,20110528,NA,2011,NA
twisted_cyclone,steel,sit_down,extreme,six_flags_over_georgia,operating,https://rcdb.com/15457.htm,https://rcdb.com/4535.htm,20180525,NA,20180525,NA,2018,NA
blue_hawk,steel,sit_down,extreme,six_flags_over_georgia,operating,https://rcdb.com/40.htm,https://rcdb.com/4535.htm,19920301,NA,19920301,NA,1992,NA
great_american_scream_machine,wood,sit_down,extreme,six_flags_over_georgia,operating,https://rcdb.com/41.htm,https://rcdb.com/4535.htm,19730331,NA,19730331,NA,1973,NA
dahlonega_mine_train,steel,sit_down,thrill,six_flags_over_georgia,operating,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,19670616,NA,19670616,NA,1967,NA
batman_the_ride,steel,inverted,extreme,six_flags_over_georgia,operating,https://rcdb.com/421.htm,https://rcdb.com/4535.htm,19970503,NA,19970503,NA,1997,NA
georgia_scorcher,steel,stand_up,extreme,six_flags_over_georgia,operating,https://rcdb.com/556.htm,https://rcdb.com/4535.htm,19990500,NA,19990511,NA,1999,NA
deja_vu,steel,inverted,extreme,six_flags_over_georgia,defunct,https://rcdb.com/1040.htm,https://rcdb.com/4535.htm,20010901,20070000,20010901,20071111,2001,2007
mini_mine_train,steel,sit_down,family,six_flags_over_georgia,defunct,https://rcdb.com/1222.htm,https://rcdb.com/4535.htm,19690700,19880000,19690711,19881111,1969,1988
zforce,steel,sit_down,extreme,six_flags_over_georgia,defunct,https://rcdb.com/127.htm,https://rcdb.com/4535.htm,19880400,19910000,19880411,19911111,1988,1991
viper,steel,sit_down,extreme,six_flags_over_georgia,defunct,https://rcdb.com/39.htm,https://rcdb.com/4535.htm,19950429,20010916,19950429,20010916,1995,2001
georgia_cyclone,wood,sit_down,extreme,six_flags_over_georgia,defunct,https://rcdb.com/36.htm,https://rcdb.com/4535.htm,19900300,20170730,19900311,20170730,1990,2017
racer_75,wood,sit_down,extreme,kings_dominion,operating,https://rcdb.com/88.htm,https://rcdb.com/4544.htm,19750503,NA,19750503,NA,1975,NA
woodstock_express,wood,sit_down,family,kings_dominion,operating,https://rcdb.com/89.htm,https://rcdb.com/4544.htm,19740000,NA,19741111,NA,1974,NA
grizzly,wood,sit_down,extreme,kings_dominion,operating,https://rcdb.com/90.htm,https://rcdb.com/4544.htm,19820327,NA,19820327,NA,1982,NA
flight_of_fear,steel,sit_down,extreme,kings_dominion,operating,https://rcdb.com/138.htm,https://rcdb.com/4544.htm,19960618,NA,19960618,NA,1996,NA
reptilian,steel,bobsled,thrill,kings_dominion,operating,https://rcdb.com/282.htm,https://rcdb.com/4544.htm,19880000,NA,19881111,NA,1988,NA
great_pumpkin_coaster,steel,sit_down,family,kings_dominion,operating,https://rcdb.com/456.htm,https://rcdb.com/4544.htm,19970329,NA,19970329,NA,1997,NA
apple_zapple,steel,sit_down,thrill,kings_dominion,operating,https://rcdb.com/930.htm,https://rcdb.com/4544.htm,20020323,NA,20020323,NA,2002,NA
backlot_stunt_coaster,steel,sit_down,thrill,kings_dominion,operating,https://rcdb.com/3302.htm,https://rcdb.com/4544.htm,20060527,NA,20060527,NA,2006,NA
dominator,steel,sit_down,extreme,kings_dominion,operating,https://rcdb.com/4079.htm,https://rcdb.com/4544.htm,20080524,NA,20080524,NA,2008,NA
intimidator_305,steel,sit_down,extreme,kings_dominion,operating,https://rcdb.com/4520.htm,https://rcdb.com/4544.htm,20100402,NA,20100402,NA,2010,NA
twisted_timbers,steel,sit_down,extreme,kings_dominion,operating,https://rcdb.com/15028.htm,https://rcdb.com/4544.htm,20180324,NA,20180324,NA,2018,NA
tumbili,steel,wing,extreme,kings_dominion,operating,https://rcdb.com/18846.htm,https://rcdb.com/4544.htm,20220312,NA,20220312,NA,2022,NA
anaconda,steel,sit_down,extreme,kings_dominion,operating,https://rcdb.com/92.htm,https://rcdb.com/4544.htm,19910323,NA,19910323,NA,1991,NA
hurler,wood,sit_down,extreme,kings_dominion,defunct,https://rcdb.com/93.htm,https://rcdb.com/4544.htm,19940428,20150000,19940428,20151111,1994,2015
volcano_the_blast_coaster,steel,inverted,extreme,kings_dominion,defunct,https://rcdb.com/474.htm,https://rcdb.com/4544.htm,19980803,20180000,19980803,20181111,1998,2018
king_kobra,steel,sit_down,extreme,kings_dominion,defunct,https://rcdb.com/637.htm,https://rcdb.com/4544.htm,19770000,19860000,19771111,19861111,1977,1986
galaxi,steel,sit_down,thrill,kings_dominion,defunct,https://rcdb.com/710.htm,https://rcdb.com/4544.htm,19750000,19830000,19751111,19831111,1975,1983
hypersonic_xlc,steel,sit_down,extreme,kings_dominion,defunct,https://rcdb.com/729.htm,https://rcdb.com/4544.htm,20010324,20070000,20010324,20071111,2001,2007
shockwave,steel,stand_up,extreme,kings_dominion,defunct,https://rcdb.com/91.htm,https://rcdb.com/4544.htm,19860323,20150809,19860323,20150809,1986,2015
kid_flash_cosmic_coaster,steel,sit_down,family,six_flags_fiesta_texas,under_constr,https://rcdb.com/20548.htm,https://rcdb.com/4538.htm,20230000,NA,20231111,NA,2023,NA
iron_rattler,steel,sit_down,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/11663.htm,https://rcdb.com/4538.htm,20130525,NA,20130525,NA,2013,NA
batman_the_ride,steel,wing,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/12283.htm,https://rcdb.com/4538.htm,20150523,NA,20150523,NA,2015,NA
wonder_woman_golden_lasso_coaster,steel,sit_down,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/15368.htm,https://rcdb.com/4538.htm,20180512,NA,20180512,NA,2018,NA
dr_diabolicals_cliffhanger,steel,sit_down,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/19495.htm,https://rcdb.com/4538.htm,20220730,NA,20220730,NA,2022,NA
streamliner_coaster,steel,sit_down,family,six_flags_fiesta_texas,operating,https://rcdb.com/207.htm,https://rcdb.com/4538.htm,19920000,NA,19921111,NA,1992,NA
road_runner_express,steel,sit_down,thrill,six_flags_fiesta_texas,operating,https://rcdb.com/265.htm,https://rcdb.com/4538.htm,19970500,NA,19970511,NA,1997,NA
poltergeist,steel,sit_down,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/528.htm,https://rcdb.com/4538.htm,19990528,NA,19990528,NA,1999,NA
boomerang,steel,sit_down,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/529.htm,https://rcdb.com/4538.htm,19990313,NA,19990313,NA,1999,NA
superman_krypton_coaster,steel,sit_down,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/605.htm,https://rcdb.com/4538.htm,20000311,NA,20000311,NA,2000,NA
pandemonium,steel,sit_down,thrill,six_flags_fiesta_texas,operating,https://rcdb.com/3751.htm,https://rcdb.com/4538.htm,20070310,NA,20070310,NA,2007,NA
goliath,steel,inverted,extreme,six_flags_fiesta_texas,operating,https://rcdb.com/3976.htm,https://rcdb.com/4538.htm,20080418,NA,20080418,NA,2008,NA
boardwalk_canyon_blaster,steel,sit_down,family,six_flags_fiesta_texas,defunct,https://rcdb.com/4003.htm,https://rcdb.com/4538.htm,NA,NA,NA,NA,NA,NA
rattler,wood,sit_down,extreme,six_flags_fiesta_texas,defunct,https://rcdb.com/56.htm,https://rcdb.com/4538.htm,19920314,20120804,19920314,20120804,1992,2012
jokers_revenge,steel,sit_down,extreme,six_flags_fiesta_texas,defunct,https://rcdb.com/206.htm,https://rcdb.com/4538.htm,19960510,20010000,19960510,20011111,1996,2001
thunderbolt,wood,sit_down,thrill,six_flags_new_england,operating,https://rcdb.com/182.htm,https://rcdb.com/4565.htm,19410000,NA,19411111,NA,1941,NA
great_chase,steel,sit_down,family,six_flags_new_england,operating,https://rcdb.com/183.htm,https://rcdb.com/4565.htm,19960000,NA,19961111,NA,1996,NA
riddler_revenge,steel,inverted,extreme,six_flags_new_england,operating,https://rcdb.com/429.htm,https://rcdb.com/4565.htm,19970524,NA,19970524,NA,1997,NA
superman_the_ride,steel,sit_down,extreme,six_flags_new_england,operating,https://rcdb.com/628.htm,https://rcdb.com/4565.htm,20000505,NA,20000505,NA,2000,NA
flashback,steel,sit_down,extreme,six_flags_new_england,operating,https://rcdb.com/629.htm,https://rcdb.com/4565.htm,20000505,NA,20000505,NA,2000,NA
catwomans_whip,steel,sit_down,family,six_flags_new_england,operating,https://rcdb.com/630.htm,https://rcdb.com/4565.htm,20000505,NA,20000505,NA,2000,NA
pandemonium,steel,sit_down,thrill,six_flags_new_england,operating,https://rcdb.com/3031.htm,https://rcdb.com/4565.htm,20050416,NA,20050416,NA,2005,NA
batman_the_dark_knight,steel,sit_down,extreme,six_flags_new_england,operating,https://rcdb.com/1549.htm,https://rcdb.com/4565.htm,20020420,NA,20020420,NA,2002,NA
wicked_cyclone,steel,sit_down,extreme,six_flags_new_england,operating,https://rcdb.com/1981.htm,https://rcdb.com/4565.htm,20150524,NA,20150524,NA,2015,NA
gotham_city_gauntlet_escape_from_arkham_asylum,steel,sit_down,thrill,six_flags_new_england,operating,https://rcdb.com/9431.htm,https://rcdb.com/4565.htm,20110416,NA,20110416,NA,2011,NA
joker,steel,wing,extreme,six_flags_new_england,operating,https://rcdb.com/14189.htm,https://rcdb.com/4565.htm,20170527,NA,20170527,NA,2017,NA
goliath,steel,inverted,extreme,six_flags_new_england,defunct,https://rcdb.com/10138.htm,https://rcdb.com/4565.htm,20120525,20190000,20120525,20191111,2012,2019
giant_dip,wood,sit_down,NA,six_flags_new_england,defunct,https://rcdb.com/2291.htm,https://rcdb.com/4565.htm,19120000,19190000,19121111,19191111,1912,1919
whirlwind_racer,wood,sit_down,NA,six_flags_new_england,defunct,https://rcdb.com/3152.htm,https://rcdb.com/4565.htm,19280000,19330000,19281111,19331111,1928,1933
lightning,wood,sit_down,NA,six_flags_new_england,defunct,https://rcdb.com/3153.htm,https://rcdb.com/4565.htm,19200522,19330000,19200522,19331111,1920,1933
greyhound,wood,sit_down,NA,six_flags_new_england,defunct,https://rcdb.com/3154.htm,https://rcdb.com/4565.htm,19150000,19330000,19151111,19331111,1915,1933
wild_mouse,steel,sit_down,thrill,six_flags_new_england,defunct,https://rcdb.com/3346.htm,https://rcdb.com/4565.htm,19570000,00000000,19571111,NA,1957,NA
dark_knight,steel,sit_down,thrill,six_flags_new_england,defunct,https://rcdb.com/4319.htm,https://rcdb.com/4565.htm,NA,NA,NA,NA,NA,NA
wildcat,steel,sit_down,thrill,six_flags_new_england,defunct,https://rcdb.com/705.htm,https://rcdb.com/4565.htm,19680000,19830000,19681111,19831111,1968,1983
little_rickies_little_twister,steel,sit_down,kiddie,six_flags_new_england,defunct,https://rcdb.com/184.htm,https://rcdb.com/4565.htm,19781111,19990000,19781111,19991111,1978,1999
cyclone,wood,sit_down,extreme,six_flags_new_england,defunct,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,19830624,20140720,19830624,20140720,1983,2014
black_widow,steel,sit_down,extreme,six_flags_new_england,defunct,https://rcdb.com/181.htm,https://rcdb.com/4565.htm,19770000,19990000,19771111,19991111,1977,1999
roller_coaster,wood,sit_down,thrill,lagoon,operating,https://rcdb.com/196.htm,https://rcdb.com/4570.htm,19210000,NA,19211111,NA,1921,NA
colossus_the_fire_dragon,steel,sit_down,extreme,lagoon,operating,https://rcdb.com/197.htm,https://rcdb.com/4570.htm,19830000,NA,19831111,NA,1983,NA
jet_star_2,steel,sit_down,thrill,lagoon,operating,https://rcdb.com/198.htm,https://rcdb.com/4570.htm,19760403,NA,19760403,NA,1976,NA
puff_the_little_fire_dragon,steel,sit_down,kiddie,lagoon,operating,https://rcdb.com/199.htm,https://rcdb.com/4570.htm,19850500,NA,19850511,NA,1985,NA
wild_mouse,steel,sit_down,thrill,lagoon,operating,https://rcdb.com/507.htm,https://rcdb.com/4570.htm,19980000,NA,19981111,NA,1998,NA
bat,steel,inverted,family,lagoon,operating,https://rcdb.com/2954.htm,https://rcdb.com/4570.htm,20050416,NA,20050416,NA,2005,NA
wicked,steel,sit_down,extreme,lagoon,operating,https://rcdb.com/3534.htm,https://rcdb.com/4570.htm,20070601,NA,20070601,NA,2007,NA
bombora,steel,sit_down,family,lagoon,operating,https://rcdb.com/9223.htm,https://rcdb.com/4570.htm,20110402,NA,20110402,NA,2011,NA
spider,steel,sit_down,thrill,lagoon,operating,https://rcdb.com/2164.htm,https://rcdb.com/4570.htm,20030400,NA,20030411,NA,2003,NA
cannibal,steel,sit_down,extreme,lagoon,operating,https://rcdb.com/11579.htm,https://rcdb.com/4570.htm,20150702,NA,20150702,NA,2015,NA
primordial,steel,sit_down,thrill,lagoon,operating,https://rcdb.com/17035.htm,https://rcdb.com/4570.htm,20230915,NA,20230915,NA,2023,NA
little_roller_coaster,steel,sit_down,kiddie,lagoon,defunct,https://rcdb.com/2726.htm,https://rcdb.com/4570.htm,19560000,00000000,19561111,NA,1956,NA
scenic_railway,wood,sit_down,NA,lagoon,defunct,https://rcdb.com/2727.htm,https://rcdb.com/4570.htm,19060000,00000000,19061111,NA,1906,NA
new_wilder_wild_mouse,wood,sit_down,thrill,lagoon,defunct,https://rcdb.com/10257.htm,https://rcdb.com/4570.htm,19730000,19890000,19731111,19891111,1973,1989
wild_mouse,wood,sit_down,thrill,lagoon,defunct,https://rcdb.com/1751.htm,https://rcdb.com/4570.htm,19650000,19710000,19651111,19711111,1965,1971
loch_ness_monster,steel,sit_down,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/110.htm,https://rcdb.com/4548.htm,19780000,NA,19781111,NA,1978,NA
alpengeist,steel,inverted,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/277.htm,https://rcdb.com/4548.htm,19970322,NA,19970322,NA,1997,NA
griffon,steel,sit_down,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/3631.htm,https://rcdb.com/4548.htm,20070518,NA,20070518,NA,2007,NA
grovers_alpine_express,steel,sit_down,family,busch_gardens_williamsburg,operating,https://rcdb.com/4282.htm,https://rcdb.com/4548.htm,20090403,NA,20090403,NA,2009,NA
darkoaster,steel,sit_down,family,busch_gardens_williamsburg,operating,https://rcdb.com/7706.htm,https://rcdb.com/4548.htm,20230519,NA,20230519,NA,2023,NA
invadr,wood,sit_down,thrill,busch_gardens_williamsburg,operating,https://rcdb.com/8027.htm,https://rcdb.com/4548.htm,20170407,NA,20170407,NA,2017,NA
verbolten,steel,sit_down,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/9463.htm,https://rcdb.com/4548.htm,20120518,NA,20120518,NA,2012,NA
tempesto,steel,sit_down,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/12277.htm,https://rcdb.com/4548.htm,20150425,NA,20150425,NA,2015,NA
pantheon,steel,sit_down,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/16812.htm,https://rcdb.com/4548.htm,20220325,NA,20220325,NA,2022,NA
apollos_chariot,steel,sit_down,extreme,busch_gardens_williamsburg,operating,https://rcdb.com/531.htm,https://rcdb.com/4548.htm,19990327,NA,19990327,NA,1999,NA
glissade,steel,sit_down,thrill,busch_gardens_williamsburg,defunct,https://rcdb.com/1116.htm,https://rcdb.com/4548.htm,19750000,19850000,19751111,19851111,1975,1985
das_kätzchen,steel,sit_down,kiddie,busch_gardens_williamsburg,defunct,https://rcdb.com/1936.htm,https://rcdb.com/4548.htm,19760000,19840000,19761111,19841111,1976,1984
die_wildkatze,steel,sit_down,thrill,busch_gardens_williamsburg,defunct,https://rcdb.com/396.htm,https://rcdb.com/4548.htm,19760000,19830000,19761111,19831111,1976,1983
